,Baslik,Ozet,Kategori,Link,Icerik
10,'Şehir Katili' asteroit Dünya'nın yanından geçmek üzere,"NASA'nın Jet Propulsion Laboratuvarı, Dünya'ya doğru uçan, ""şehir katili"" lakaplı bir asteroit tespit etti. Asteroid bugün, gezegenimizden yaklaşık 3 milyon kilometre uzaklıktan geçecek.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/sehir-katili-asteroit-dunyanin-yanindan-gecmek-uzere-834842.html,"NASA'ya göre, kabaca 271 metre genişliğinde olan hızlı uzay taşının saatte yaklaşık 65 bin kilometre hızla ilerlemesi bekleniyor . Uzmanlar bazen bu büyüklükteki asteroitleri ""şehir öldürücüler"" olarak adlandırıyor çünkü Dünya'nın yerleşim bölgelerine çarpmaları halinde bütün bir şehri yok etme kapasitesine sahipler. Yine de bu asteroit teleskop olmadan görülemeyecek kadar küçük ve uzak olacak. Astrofizikçi ve Sanal Teleskop Projesi'nin bilimsel direktörü Gianluca Masi, Business Insider'a yaptığı açıklamada, bu yıldızın çıplak gözle görülebilen en sönük yıldızlardan yaklaşık 10 bin kat daha sönük olacağını söyledi. Asteroid 2008 OS7 Hakkında Asteroid 2008 OS7 her 962 günde bir Güneş'in etrafında dönüyor. Dünya'nın yanından geçtikten sonra Güneş Sistemimiz boyunca oval şekilli yoluna devam edecek. Dikdörtgen şeklindeki yörüngesi, asteroitin Dünya'ya her yaklaştığında gezegenimize olan mesafesinin önemli ölçüde değiştiği anlamına geliyor."
11,"Ax-3'ün misyon lideri, Gezeravcı'nın da yer aldığı ekibin fotoğrafını paylaştı","İlk Türk Astronot Alper Gezeravcı'nın yer aldığı Axiom-3 (Ax-3) ekibinin misyon lideri Michael Lopez-Alegria, ekibin fotoğrafını paylaştı.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/ax-3un-misyon-lideri-gezeravcinin-da-yer-aldigi-ekibin-fotografini-paylasti-834750.html,"Lopez-Alegria, sosyal medya platformu X'te, Gezeravcı'nın da yer aldığı ekibin bulunduğu fotoğrafı paylaşarak ""Uluslararası Uzay İstasyonu'nda daha fazla zaman geçirmek, hiçbir zaman kötü bir şey olamaz! #Ax3"" yazdı. Extra time on the @Space_Station is never a bad thing! #Ax3 pic.twitter.com/YlCF2PKC7I Ax-3 ekibini taşıyan uzay aracı başarıyla fırlatılmıştı SpaceX'e ait Dragon uzay aracı, ABD yerel saatiyle 18 Ocak 16.49'da (TSİ 19 Ocak 00.49) NASA'nın Florida'daki Kennedy Uzay Merkezi'nden başarıyla fırlatılmıştı. Fırlatma Kompleksi 39A'dan gerçekleştirilen fırlatma işlemiyle, Ax-3 mürettebatının 36 saat sürmesi öngörülen uzay yolculuğu başlamıştı. İlk mesaj Fırlatma işlemi ardından Ax-3 ile kurulan ilk canlı bağlantıda konuşan Gezeravcı'nın uzaydaki ilk sözleri, ""Türkiye'nin insanlı ilk uzay misyonu için ilk Türk'ün uzaya adım attığı şu anda Yüce Ata'mızın sözüyle bu anı başlatmak istiyorum: Türkiye Cumhuriyeti'mizin kurucusu Mustafa Kemal Atatürk'ün dahiyane sözü; İstikbal göklerdedir."" olmuştu. Dönüş ertelendi Ax-3 ekibinin bulunduğu Dragon uzay aracının Dünya'ya dönüşü, 3 Şubat olarak planlanmıştı ancak Florida kıyısında hava durumunun uygun olmaması nedeniyle 6 Şubat'a ertelenmişti."
12,Gökbilimciler yaşanabilir bir Dünya olabilecek yeni Süper Dünya buldu,"Gökbilimciler, yaklaşık 137 ışık yılı uzaklıkta bir M-cüce (kırmızı cüce) yıldızın yörüngesinde dönen yeni bir Süper Dünya buldu.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/gokbilimciler-yasanabilir-bir-dunya-olabilecek-yeni-super-dunya-buldu-834592.html,"TOI-715b olarak adlandırılan gezegen, Dünya'nın yaklaşık 1,55 yarıçapında ve yıldızın yaşanabilir bölgesinin içinde. Sistemde başka bir gezegen adayı daha var. Bu gezegen de Dünya büyüklüğünde ve eğer doğrulanırsa, TESS gezegeninin şu ana kadar keşfettiği en küçük yaşanabilir bölge olacak. TOI-715 ortalama bir kırmızı cüce. Güneşimizin kütlesinin yaklaşık dörtte biri ve yarıçapının yaklaşık dörtte biri kadar. TOI-715b yıldıza yakın ve sıkı yörüngesinin cüce yıldızın etrafında bir yolculuğu tamamlaması yalnızca 19 gün sürüyor. Kırmızı cüceler Güneş'ten çok daha sönük olduğundan, bu Süper Dünya'yı yıldızın yaşanabilir bölgesine yerleştiriyor. Yaşanabilir bölge, sıvı suya sahip olabilecek gezegenleri belirlemenin oldukça genel  bir yolu. Yıldızların spektral tipi, gezegensel albedo, kütle ve hatta atmosferinin ne kadar bulutlu olduğu bile bir gezegenin sıvı suya sahip olup olmadığını belirleyebildiğinden, sınırları belirsiz ve hatta çelişkilidir."
13,Çin yapay zekanın kontrol ettiği ilk ticari hiper uydusunu fırlattı,"Çin, dünyada yapay zeka teknolojisiyle çalışan ilk ticari ""hiper uydu""sunu yörüngeye yolladı.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/cin-yapay-zekanin-kontrol-ettigi-ilk-ticari-hiper-uydusunu-firlatti-834310.html,"Çin Küresel Televizyon Ağının (CGTN) haberine göre, ""Xingshidai-18"" (Rongpiao) adlı uydu, Smart Dragon-3 (SD-3) roketiyle, Tayyüen Uydu Fırlatma Merkezi tarafından, Çin'in güneyindeki Guangdong eyaletindeki Yangciang şehri açıklarından yerel saatle 11.06'da fırlatıldı. Mısır'ın NExSat-1 uydusunu da taşıyan söz konusu roket, yörüngeye yollandı. Guoxing Havacılık ve Uzay Teknolojisi Şirketi tarafından üretilen ""Xingshidai-18"" uydusu, dünyanın yörüngesine yollanan ilk yapay zeka ile çalışan ticari uydu oldu."
14,Dünya'ya 137 ışık yılı uzaklıkta bir ötegezegen keşfedildi,"Bilim insanları yaptıkları araştırmada, Dünya'ya 137 ışık yılı uzaklığındaki ""TOI-715"" adı verilen kırmızı cüce yıldızın yörüngesinde, yaşanabilir bölgede dolaşan bir ""Süper Dünya"" ötegezegen keşfetti.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/dunyaya-137-isik-yili-uzaklikta-bir-otegezegen-kesfedildi-833738.html,"NASA'nın açıklamasında, Dünya'nın 1,5 katı büyüklüğündeki ""TOI-715 b"" adı verilen gezegenin, yaşanabilir bölgede yani yörüngesinde dolaştığı yıldıza yüzeyinde sıvı halde su bulunmasına imkan verecek uzaklıktaki bir yörüngede dolaştığı ve yıldızın çevresindeki bir turunu 19 günde tamamladığı bildirildi. Açıklamada, ""TOI-715 b""nin bağlı olduğu sistemde muhtemelen Dünya büyüklüğünde bir başka gezegen daha olabileceği belirtildi. Söz konusu ötegezegen, Birmingham Üniversitesi araştırma görevlisi Dr. Georgina Dransfield liderliğindeki uluslararası bir bilim insanı ekibince, Geçiş Halindeki Öte Gezegen Araştırma Uydusu (TESS) kullanılarak keşfedildi. Ekipteki bilim insanları bulgularını doğrulamak için Gemini-South teleskobunu, ABD'nin California eyaletindeki Las Cumbres Gözlemevi (LCO) teleskoplarını, Avrupa Güney Gözlemevi'ne (ESO) ait Geçişteki Ötegezegenler ve Atmosferleri (ExTrA) teleskopları ile Ultra-Soğuk Yıldızları Örten Yaşanabilir Gezegenlerin Arayışı (SPECULOOS) ağını ve Geçiş Yapan Gezegenler ve Gezegenimsiler Küçük Teleskop - Güney teleskobunu kullandı. Keşfedilen yaşanabilir bölgedeki en küçük gezegen olabilir Araştırmada, Dünya'ya 137 ışık yılı uzaklığındaki ""Süper Dünya"" ötegezegenin bağlı olduğu kırmızı cüce yıldızın Güneş'ten küçük ve daha soğuk olduğu, bu türde yıldızların yörüngelerinde kayadan oluşan gezegenler barındırdığı bilgisi yer aldı. ""TOI-715 b"", bir yılına tekabül eden yıldızın çevresindeki bir turunu 19 günde tamamlaması nedeniyle daha sık görüntülenebiliyor. Araştırmada ""TOI-715"" yıldızının merkezinde olduğu sistemde bulunması muhtemel diğer gezegenin de tespit edilmesi halinde bunun, TESS tarafından keşfedilen yaşanabilir bölgedeki en küçük gezegen olabileceği belirtildi. Araştırma ""Monthly Notices of the Royal Astronomical Society"" dergisinde yayımlandı."
15,"NASA, 19 spiral galaksinin fotoğrafını yayınladı","ABD Havacılık ve Uzay Ajansı (NASA), James Webb Uzay Teleskobu ile görüntüledikleri 19 spiral galaksinin fotoğrafını yayınladı.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/nasa-19-spiral-galaksinin-fotografini-yayinladi-833154.html,"NASA'nın internet sitesindeki habere göre, Yakın Galaksilerde Yüksek Çözünürlükte Fizik (PHANGS) programı çerçevesinde çalışan bilim insanları, 19 spiral galaksinin fotoğrafını çekti. James Webb Uzay Teleskobu'nun yakın kızılötesi kamerası mavi tonlarda parlayan yıldızları, Orta Kızılötesi Aygıtı (MIRI) de yıldızların etrafındaki toz bulutlarını ve ""parlak kırmızı tohumlar"" gibi ışıldayan gelişiminin erken evrelerindeki yıldızları görüntüledi.   ABD'deki Ohio Eyalet Üniversitesi Gökbilim Profesörü Adam Leroy, fotoğraflardaki büyük, küresel ""kabukların"", bir veya birden fazla yıldızın patlayarak yıldızlararası gaz ve tozu itmesiyle oluşan delikler olabileceğini kaydetti. Kanada'daki Alberta Üniversitesi Fizik Profesörü Erik Rosolowsky, galaksilerin belirli bölgelerinde spiral kollarının aynı örüntüde kırmızı ve turuncu uzandığını belirterek söz konusu yapıların aralıklarının yıldız oluşumunun başlangıcı, süreci ve sonuna ilişkin ipuçları sunduğunu vurguladı. Almanya'daki Max Planck Enstitüsünden bilim insanı Eva Schinnerer, galaksi merkezine yakın pembe-kırmızı kırınım noktalarının, yıldız kümelerin yaydığı ışığın fotoğrafın doygunluğunu etkilemesi veya aktif süper kütleli kara delik nedeniyle oluşabileceğini ifade etti. Dünya çapında 150'den fazla gökbilimcinin katkılarıyla yürütülen PHANGS programı kapsamında bilim insanları Very Large Telescope (VLT) gözlemevindeki Çok Üniteli Spektroskopik Kaşif, Hubble Uzay Teleskobu, Atacama Büyük Milimetre/Milimetre-altı Dizisi (ALMA) Teleskobu ile morötesi, görünür ışık ve radyo dalgalarıyla görüntüleme yapıyor. PHANGS bünyesinde çalışan bilim insanları, yaklaşık 100 bin yıldız kümesinden oluşan bugüne kadar hazırlanan en büyük kataloğu yayınladı."
16,Ay küçülüyor astronotlar için tehlike büyüyor,"Yeni bir araştırmaya göre Ay giderek küçülüyor ve bu da gelecekteki astronotlara tehdit oluşturabilecek toprak kaymalarının artmasına yol açıyor. Son jeolojik zaman aralığında, iç kısmının soğuyup büzülmesiyle, Ay'ın tamamı yaklaşık 100 metre küçüldü.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/ay-kuculuyor-astronotlar-icin-tehlike-buyuyor-832975.html,"Dünya'nın doğal uydusu, çekirdeği soğudukça son birkaç yüz milyon yılda çevresinden 100 metre kadar kaybetti. Maryland Üniversitesi'nden araştırmacılara göre bu kademeli bir süreç gibi görünebilir ancak bu büzülme NASA'nın mürettebatlı Artemis III inişleri için önerilen alanlar da dahil Ay'ın Güney Kutbu'nun bazı kısımlarında önemli yüzey deformasyonlarına neden oluyor. Kademeli de olsa Ay'ın küçülmesi, astronotlar için tehdit Ay'ın küçülmesi Ay depremleri gibi sismik aktivitelerle birlikte gerçekleştiğinden, bilim insanları fay bölgelerine yakın yerlerin gelecekteki insan kaşifler için tehlike oluşturabileceğini belirterek uyardı. Ulusal Hava ve Uzay Müzesi'nden çalışmanın ortak yazarı Thomas Watters, ""Genç bindirme faylarının küresel dağılımı, aktiflik ve devam eden küresel büzülme nedeniyle yeni bindirme fayları oluşturma potansiyelleri, Ay'daki kalıcı yerleşkelerin konumu ve dayanıklılığı planlanırken dikkate alınmalı"" dedi.    Ay depremleri dünyadakilere benzer Yeni çalışmada araştırmacılar, 50 yıl önce Apollo sismometrelerinin kaydettiği en güçlü Ay depremlerinden biriyle Ay'ın Güney Kutbu'ndaki fayları ilişkilendirdi. Bilim insanları, Ay'ın Güney Kutbu'ndaki bazı bölgelerin sismik sarsıntılardan kaynaklanan toprak kaymalarına karşı özellikle hassas olduğunu buldu. Araştırmacılar, Ay depremlerinin de tıpkı Dünya'daki depremler gibi Ay'ın iç kısmındaki faylardan kaynaklandığını ve Ay yüzeyindeki insan yapımı yapılarla ekipmanlara zarar verebilecek kadar güçlü olabileceğini belirtti. Depremler saatlerce sürebiliyor Ancak Dünya'da sadece birkaç saniye süren depremlerin aksine Ay depremleri saatlerce ve hatta bütün bir öğleden sonra bile devam edebilir yani bu da sığ depremlerin gelecekteki insan yerleşimlerini harap edebileceği anlamına geliyor. Bunun nedeni, Ay'ın yüzeyinde milyarlarca yıllık asteroit ve kuyruklu yıldız çarpışmalarından oluşan gevşek tortu bulunması. Çalışmanın bir diğer yazarı Nicholas Schmerr, ""Ay'ın yüzeyini kuru, öğütülmüş çakıl ve toz olarak düşünebilirsiniz. Milyarlarca yıl boyunca yüzeye çarpan asteroitler ve kuyruklu yıldızların etkisiyle ortaya çıkan açısal parçalar sürekli olarak bu çarpışmalardan fırladı"" dedi. Dr. Schmerr, ""Sonuç olarak, yeniden şekillendirilen yüzey malzemesi mikron boyutundan kaya büyüklüğüne kadar olabilir ancak hepsi çok gevşek bir şekilde birleşmiştir. Gevşek tortular, sarsıntı ve toprak kaymalarının meydana gelme olasılığını yükseltiyor"" diye açıkladı. NASA, 2024'ün sonlarında Artemis görevlerinin bir parçası olarak 50 yılı aşkın bir süre sonra Ay'a ilk mürettebatlı uçuşunu gerçekleştirmeyi umuyor. Nihayetinde Ay yüzeyinde uzun vadeli bir varlık oluşturmaya yönelik planlar gelişirken, araştırmacılar insan keşfi için tehlikeli olabilecek daha fazla yeri belirlemek için Ay'ı daha fazla incelemeyi umuyor. Dr. Schmerr, ""Bu çalışma, ister Ay'ın sismik aktivitesine daha iyi dayanabilecek mühendislik yapıları olsun, ister kaşifleri gerçekten tehlikeli bölgelerden korumak olsun, Ay'da bizi nelerin beklediğine hazırlanmamıza yardımcı oluyor"" dedi."
17,Samanyolu'nda gizemli bir nesne bulundu,"Bilim insanlarının Samanyolu'nda keşfettiği gizemli nesne, kara delik araştırmalarında bir atılıma yol açabilir.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/samanyolunda-gizemli-bir-nesne-bulundu-832973.html,"Aralarında İngiltere'deki Manchester Üniversitesi'yle Almanya'daki Max Planck Enstitüsü'nden araştırmacıların yer aldığı ekip, Dünya'dan 40 bin ışık yılı uzakta bir milisaniye pulsarı keşfetti. Saniyede 170 kez dönen bu pulsarlar bir çeşit nötron yıldızı. Güney Afrika'daki MeerKAT Radyo Teleskobu'yla yapılan incelemelerde tespit edilen bu nesne, bilinen tüm nötron yıldızlarından daha ağır olduğu gibi, bilinen en küçük kara deliklerden de daha hafif. Nötron yıldızları, dev bir yıldızın süpernova olarak patlamasının ardından kalan kısmın kendi içine çökmesiyle oluşuyor. Bilinen en ağır nötron yıldızının kütlesi, Güneş'in kütlesinin 2,2 katı. En hafif kara delikse Güneş'in kütlesinin yaklaşık 5 katına denk geliyor. Araştırmacılar milisaniye pulsarının, dev kütleli yıldızların kütleçekimsel kuvvetlerinden ötürü çökmesiyle oluşan, yıldız kütleli bir kara deliğin (stellar-mass black hole) içinde olduğunu belirledi. Yıldız kütleli kara deliklerdeki nesnelerin yapısı henüz tam olarak bilinmiyor. Dolayısıyla bilim insanları, keşfin bu alanda önemli atılımların yolunu açabileceğini düşünüyor. Manchester Üniversitesi'nden Ben Stappers, hakemli dergi Science'ta 18 Ocak'ta yayımlanan araştırmaya ilişkin şu açıklamayı yaptı: Bu pulsar-kara delik sistemi, kütleçekim teorilerini test etmek için önemli bir veri kaynağı olacak. Bu ağırlıktaki bir nötron yıldızı da nükleer fizikteki yüksek yoğunluklarla ilgili çalışmalar için yeni bilgiler sağlayacak. Max Planck Enstitüsü'nden Arunima Dutta da pulsar-kara delik ikilisinin yapısına dair edinilecek bilgilerin çığır açıcı olacağını söyleyerek ""Bu, nötron yıldızlarını, kara delikleri ve yıldız kütleli kara delik içinde gizlenen diğer her şeyi anlamamızda bir dönüm noktası niteliğinde"" dedi.  "
18,Tam Güneş tutulması bu yıl 32 milyon insan için güneşi kapatacak,"Ay'ın Güneş'in yüzünü tamamen kapattığı tam güneş tutulması, 8 Nisan öğleden sonra gerçekleşecek. Dışarıyı kısa süreliğine karanlığa çeviren manzara, Kuzey ve Orta Amerika'nın dar bir şeridinde tahminen 32 milyon insan tarafından görülebilecek.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/tam-gunes-tutulmasi-bu-yil-32-milyon-insan-icin-gunesi-kapatacak-832670.html,"Aralık 2021'den bu yana dünyanın herhangi bir yerinde görülebilen ilk tam Güneş tutulması ve Ağustos 2017'den bu yana da ABD'den görülen ilk Güneş tutulması bu yıl gerçekleşecek. Tam Güneş tutulması dünyanın her yerinden görülemeyecek olsa da, Güneş'in yalnızca bir kısmının kaplandığı ""kısmi Güneş tutulması"" görülebilecek. 8 Nisan'da tam Güneş tutulması Meksika'dan başlayıp Teksas'a doğru ilerleyerek New England'a kadar ulaşacak ve Kanada'da sona erecek bir ""tamlık yolu"" boyunca görülebilecek. Tamlık yolu üzerindeki herhangi bir konumda insanlar önce kısmi bir tutulma, ardından tam tutulma ve ardından yeniden kısmi tutulma görecekler. Tamlık yolundaki konumunuz ne olursa olsun, tam tutulma yaklaşık dört dakika boyunca görülebilir olacak. Güneş ve Ay mükemmel bir şekilde aynı hizada olduğunda, Güneş'in merkezi ile Ay'ın merkezi birbirinin önünden geçer; işte o zaman tam Güneş tutulması gerçekleşir."
19,Mars'ta antik bir gölün varlığını doğrulayan veriler toplandı,"ABD Havacılık ve Uzay Ajansı (NASA), Mars yörüngesindeki uyduları ve yüzeyde araştırma yapan Perseverance keşif aracının, Mars'ta ""Jezero Krateri"" adı verilen havzada antik bir gölün varlığını doğrulayan veriler topladığını duyurdu.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/marsta-antik-bir-golun-varligini-dogrulayan-veriler-toplandi-832495.html,"NASA'nın internet sitesindeki habere göre, robotik gezicinin bulguları, bilim insanlarının Mars'ın bazı yerlerinin bir zamanlar suyla kaplı olduğunu ve mikrobiyal yaşamı barındırmış olabileceğine ilişkin yaklaşımlarını doğruluyor. NASA, Kızıl Gezegen'deki 60'tan fazla aday bölgeyi dikkatle inceleyen görev ekibi ve dünyanın dört bir yanından bilim insanlarının önerileri çerçevesinde, 49 kilometre boyutunda olan ve barındırdığı deltalardan dolayı Jezero Kraterini Perseverance'ın iniş alanı olarak belirledi. Jezero, 5 yıllık kapsamlı bir çalışmanın ardından seçildi. ""Bölge geçmişte suyla doluydu"" Bilim insanları, yıllardır bölgenin uzun geçmişte suyla dolu olduğunu ve antik bir nehre ev sahipliği yaptığını belirtiyor. Perseverance'ın verileri, 3,5 milyar yıldan fazla bir süre önce nehir kanallarının krater duvarının üzerinden taşarak göl oluşturduğuna işaret ediyor. Bilim insanlarının suyun çevredeki kil minerallerini krater gölüne taşıdığına dair kanıtlar keşfettiği belirtilirken, bu dönemde Jezero'da mikrobiyal yaşamın olabileceği ihtimali üzerinde duruluyor. Geçmiş yaşam izlerini keşfetmek için topraktan örnekler toplanacak Bölgenin nasıl oluştuğunu ve geliştiğini inceleyecek bilim insanları, geçmiş yaşamın izlerini keşfetmek için Mars kaya ve toprağından örnekler toplayacak. Jezero Krateri 45 kilometre genişliğinde olup Mars ekvatorunun kuzeyindeki ""Isidis Planitia"" adı verilen düz bir ovanın batısında yer alıyor."
20,Yeni keşfedilen asteroid yarın Dünya’nın yakınından geçecek,"Gökbilimciler tarafından yeni tespit edilen asteroid 2024 BJ, yarın Dünya'ya yaklaşacak.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/yeni-kesfedilen-asteroid-yarin-dunyanin-yakinindan-gececek-832104.html,"Live Science sitesinin haberine göre, uçak büyüklüğündeki asteroidin Dünya'nın 354 bin kilometre yakınından geçeceği anlar, Sanal Teleskop Projesi'nin canlı yayınından izlenebilecek. NASA'ya göre uçan uzay taşı Dünya'ya en yakın noktasına Türkiye saatiyle 20.30'da ulaşacak. Bu mesafe, Dünya'nın Ay'a olan ortalama uzaklığından daha yakın olacak. Herhangi bir risk yok Sanal Teleskop Projesi'ne göre, 2024 BJ Dünya’ya ""çok yakınlaşacak"" olsa da, herhangi bir risk oluşturmayacak. Gökbilimciler 2024 BJ olarak adlandırılan asteroidi ilk olarak 17 Ocak'ta tespit etti."
21,"Pentagon, bazı uzay programlarının gizliliğini kaldırıyor","Amerika Birleşik Devletleri Savunma Bakanlığı, ülkenin uzaydaki askeri üstünlüğünü artırmak amacıyla daha fazla uzay programının gizliliğini kaldırmayı planlıyor. Pentagon'daki bazı yetkililer yıllardır yeni bir sınıflandırma politikası çağrısında bulunuyorlardı. Bu yeni politika sayesinde bazı çok gizli uzay teknolojileri kamuya açılacak.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/pentagon-bazi-uzay-programlarinin-gizliligini-kaldiriyor-831717.html,"Dünyanın süper güçleri uzayın askeri programlara yatırım yapmaya devam ederken, Pentagon'daki bazı liderler ABD'nin portföyündeki bazı gizli uzay programlarını kamuya açma zamanının geldiğine inanıyor. Bu amaçla ABD Savunma Bakan Yardımcısı Kathleen Hicks yakın zamanda bazı son derece gizli uzay programlarının ve teknolojilerinin sınıflandırma düzeyini düşürecek yeni bir politikayı onayladı. Savunma Bakanlığı Uzay Politikasından Sorumlu Müsteşar Yardımcısı John Plumb'a göre, bu bilgilerin paylaşılmasını yasaklayan politikalar güncelliğini yitirmiş durumda ve konu uzayda üstünlük olduğunda ABD'yi geride tutuyor. Yeni politika bu gizli programların tamamen kamuya açıklanacağı anlamına gelmiyor. Amaç uzayda askeri üstünlük sağlamak Savunma Bakanlığı, ABD'nin ""ne Çin ne de Rusya'nın asla eşleşmeyi umamayacağı bir güç çarpanı"" oluşturmak amacıyla bazı programları özel sektör ve uluslararası müttefiklerle paylaşmak için sınıflandırma seviyelerinin düşürüleceğini söyledi. Bu yeni politika ABD silahlı kuvvetlerinin her şubesinin kendi sınıflandırma seviyelerine karar vermesine olanak tanıyacak. Bu politika değişikliğine yol açan temel sorunlardan biri, Özel Erişim Programları (SAP'ler) olarak bilinen, son derece hassas ve gizli bilgilerin paylaşımını ciddi şekilde kısıtlayan güvenlik protokollerinin kullanılması. Bu programlardan bazıları kabul edildi, yani varlığı kamuoyu tarafından biliniyor ancak ayrıntıları açıklanmadı. Ancak diğerleri kabul edilmiyor, bu da onların varlığının bile bir sır olduğu anlamına geliyor."
